Date,Open,High,Low,Close,Adj Close,Volume
2016-04-21,211.210007,211.330002,209.729996,210.059998,192.668030,2969000
2016-04-22,209.639999,210.350006,209.000000,210.029999,192.640533,3286400
2016-04-25,209.369995,209.690002,208.610001,209.660004,192.301178,2767600
2016-04-26,210.130005,210.600006,209.449997,210.009995,192.622223,2230800
2016-04-27,209.509995,210.899994,209.139999,210.399994,192.979889,2817200
2016-04-28,209.550003,210.850006,208.029999,208.580002,191.310608,4416500
2016-04-29,207.809998,208.190002,206.100006,207.460007,190.283310,4362400
2016-05-02,208.009995,209.259995,207.479996,209.080002,191.769165,3478900
2016-05-03,207.550003,207.860001,206.360001,207.250000,190.090729,3407900
2016-05-04,206.050003,206.889999,205.479996,206.070007,189.008438,2469100
2016-05-05,206.589996,207.009995,205.509995,206.009995,188.953400,2174000
2016-05-06,205.130005,206.809998,204.940002,206.809998,189.687180,2383900
2016-05-09,206.630005,207.429993,206.429993,207.009995,189.870575,2841900
2016-05-10,207.789993,209.539993,207.720001,209.520004,192.172760,2889500
2016-05-11,208.979996,209.399994,207.570007,207.570007,190.384216,3116300
2016-05-12,208.360001,208.550003,206.440002,207.669998,190.475952,3347900
2016-05-13,207.250000,207.910004,205.440002,205.750000,188.714890,4859600
2016-05-16,206.000000,208.410004,205.949997,207.830002,190.622711,2636200
2016-05-17,207.520004,207.869995,205.289993,206.000000,188.944168,4338200
2016-05-18,206.000000,207.350006,204.690002,206.020004,188.962555,4253000
2016-05-19,205.080002,205.580002,203.800003,205.289993,188.292938,3841300
2016-05-20,205.990005,207.160004,205.899994,206.539993,189.439499,2658700
2016-05-23,206.550003,206.899994,206.039993,206.259995,189.182693,2118400
2016-05-24,207.250000,209.320007,207.199997,208.940002,191.640793,2616600
2016-05-25,209.750000,210.850006,209.710007,210.350006,192.934036,2453100
2016-05-26,210.559998,210.809998,210.050003,210.429993,193.007401,2022900
2016-05-27,210.610001,211.309998,210.559998,211.300003,193.805374,2489200
2016-05-31,211.660004,211.800003,210.270004,210.970001,193.502716,3590100
2016-06-01,210.250000,211.580002,209.990005,211.369995,193.869598,2873900
2016-06-02,210.910004,212.059998,210.330002,212.059998,194.502441,3646600
2016-06-03,211.339996,211.800003,209.979996,211.350006,193.851257,3327800
2016-06-06,211.820007,212.880005,211.619995,212.520004,194.924377,2977100
2016-06-07,212.660004,213.460007,212.619995,212.770004,195.153687,2590400
2016-06-08,212.940002,213.639999,212.809998,213.449997,195.777405,1625000
2016-06-09,212.619995,213.350006,212.320007,213.199997,195.548080,2154400
2016-06-10,211.580002,211.970001,210.539993,211.190002,193.704529,3253900
2016-06-13,210.479996,211.479996,209.440002,209.520004,192.172760,3656500
2016-06-14,209.119995,209.830002,208.000000,209.139999,191.824234,4763300
2016-06-15,209.630005,210.440002,208.600006,208.770004,191.484894,3853600
2016-06-16,207.809998,209.660004,206.649994,209.449997,192.108551,3751300
2016-06-17,209.320007,209.380005,207.899994,208.660004,191.383942,3653500
2016-06-20,210.990005,211.789993,209.910004,210.039993,192.649719,4395500
