Date,Open,High,Low,Close,Adj Close,Volume
2015-11-24,50.180000,50.180000,50.160000,50.160000,46.530624,42916
2015-11-25,50.169998,50.180000,50.160000,50.169998,46.539898,20876
2015-11-26,50.180000,50.189999,50.169998,50.189999,46.558445,35439
2015-11-27,50.169998,50.189999,50.169998,50.169998,46.539898,22548
2015-11-30,50.180000,50.200001,50.169998,50.169998,46.539898,291253
2015-12-01,50.099998,50.099998,50.080002,50.099998,46.572750,59788
2015-12-02,50.090000,50.099998,50.080002,50.080002,46.554161,43799
2015-12-03,50.090000,50.110001,50.090000,50.090000,46.563473,38737
2015-12-04,50.090000,50.110001,50.090000,50.110001,46.582050,62123
2015-12-07,50.119999,50.119999,50.099998,50.099998,46.572750,33273
2015-12-08,50.119999,50.119999,50.099998,50.119999,46.591335,41357
2015-12-09,50.119999,50.119999,50.099998,50.110001,46.582050,91828
2015-12-10,50.110001,50.130001,50.110001,50.110001,46.582050,32028
2015-12-11,50.110001,50.130001,50.110001,50.130001,46.600647,36362
2015-12-14,50.130001,50.130001,50.110001,50.110001,46.582050,34021
2015-12-15,50.119999,50.139999,50.119999,50.130001,46.600647,51833
2015-12-16,50.150002,50.150002,50.130001,50.150002,46.619232,40755
2015-12-17,50.150002,50.150002,50.130001,50.130001,46.600647,38906
2015-12-18,50.160000,50.160000,50.139999,50.160000,46.628532,29023
2015-12-21,50.169998,50.169998,50.150002,50.150002,46.619232,27445
2015-12-22,50.150002,50.169998,50.150002,50.160000,46.628532,28369
2015-12-23,50.169998,50.169998,50.160000,50.169998,46.637836,40454
2015-12-24,50.180000,50.189999,50.169998,50.189999,46.656414,18461
2015-12-28,50.189999,50.189999,50.189999,50.189999,46.656414,0
2015-12-29,50.189999,50.200001,50.169998,50.200001,46.665714,4213
2015-12-30,50.180000,50.209999,50.160000,50.209999,46.675011,38538
2015-12-31,50.180000,50.209999,50.180000,50.200001,46.665714,8555
2016-01-04,50.090000,50.099998,50.090000,50.099998,46.572750,44176
2016-01-05,50.099998,50.110001,50.090000,50.110001,46.582050,30102
2016-01-06,50.110001,50.110001,50.090000,50.090000,46.563473,58162
2016-01-07,50.099998,50.119999,50.099998,50.099998,46.572750,90988
2016-01-08,50.110001,50.119999,50.099998,50.119999,46.591335,24553
2016-01-11,50.130001,50.130001,50.099998,50.130001,46.600647,24188
2016-01-12,50.130001,50.130001,50.099998,50.119999,46.591335,210880
2016-01-13,50.119999,50.119999,50.099998,50.110001,46.582050,25067
2016-01-14,50.119999,50.139999,50.119999,50.119999,46.591335,91626
2016-01-15,50.139999,50.150002,50.119999,50.139999,46.609936,57788
2016-01-18,50.139999,50.150002,50.139999,50.150002,46.619232,35962
2016-01-19,50.160000,50.160000,50.139999,50.139999,46.609936,36030
2016-01-20,50.160000,50.160000,50.150002,50.160000,46.628532,18760
2016-01-21,50.150002,50.169998,50.150002,50.169998,46.637836,32898
2016-01-22,50.169998,50.169998,50.150002,50.150002,46.619232,64179
2016-01-25,50.180000,50.180000,50.160000,50.180000,46.647125,7884
2016-01-27,50.169998,50.180000,50.160000,50.180000,46.647125,50130
2016-01-28,50.169998,50.180000,50.160000,50.180000,46.647125,22494
2016-01-29,50.189999,50.189999,50.169998,50.189999,46.656414,185653
2016-02-01,50.099998,50.099998,50.090000,50.099998,46.664295,43224
2016-02-02,50.099998,50.110001,50.090000,50.110001,46.673603,22933
2016-02-03,50.110001,50.110001,50.090000,50.090000,46.654995,91682
2016-02-04,50.099998,50.110001,50.090000,50.110001,46.673603,82997
2016-02-05,50.110001,50.119999,50.099998,50.110001,46.673603,79016
2016-02-08,50.119999,50.119999,50.099998,50.119999,46.682919,38645
2016-02-09,50.119999,50.130001,50.110001,50.119999,46.682919,160966
2016-02-10,50.119999,50.130001,50.110001,50.110001,46.673603,165306
2016-02-11,50.139999,50.139999,50.119999,50.119999,46.682919,63673
2016-02-12,50.130001,50.139999,50.119999,50.119999,46.682919,24190
2016-02-15,50.150002,50.150002,50.130001,50.150002,46.710857,100046
2016-02-16,50.150002,50.150002,50.130001,50.130001,46.692245,67027
2016-02-17,50.160000,50.160000,50.130001,50.139999,46.701538,240913
2016-02-18,50.139999,50.160000,50.139999,50.160000,46.720184,77583
2016-02-19,50.160000,50.169998,50.150002,50.169998,46.729492,26434
2016-02-22,50.169998,50.169998,50.150002,50.150002,46.710857,30628
2016-02-23,50.169998,50.180000,50.160000,50.160000,46.720184,327689
2016-02-24,50.160000,50.169998,50.160000,50.169998,46.729492,60221
2016-02-25,50.180000,50.180000,50.169998,50.169998,46.729492,302158
2016-02-26,50.180000,50.180000,50.169998,50.180000,46.738811,54840
2016-02-29,50.189999,50.189999,50.180000,50.189999,46.748119,229820
2016-03-01,50.090000,50.090000,50.080002,50.080002,46.645657,266251
2016-03-02,50.090000,50.090000,50.080002,50.080002,46.645657,412015
2016-03-03,50.099998,50.099998,50.090000,50.099998,46.664295,124087
2016-03-04,50.099998,50.099998,50.090000,50.090000,46.654995,85630
2016-03-07,50.099998,50.110001,50.099998,50.110001,46.673603,288234
2016-03-08,50.110001,50.110001,50.099998,50.099998,46.664295,32204
2016-03-09,50.110001,50.110001,50.099998,50.110001,46.673603,48008
2016-03-10,50.119999,50.119999,50.110001,50.119999,46.682919,39462
2016-03-11,50.119999,50.119999,50.110001,50.110001,46.673603,51699
2016-03-14,50.119999,50.130001,50.119999,50.130001,46.692245,40546
2016-03-15,50.139999,50.139999,50.130001,50.139999,46.701538,54808
2016-03-16,50.130001,50.139999,50.130001,50.139999,46.701538,30154
2016-03-17,50.130001,50.139999,50.130001,50.139999,46.701538,74097
2016-03-18,50.139999,50.160000,50.139999,50.139999,46.701538,81057
2016-03-21,50.150002,50.160000,50.139999,50.139999,46.701538,53891
2016-03-22,50.150002,50.160000,50.150002,50.150002,46.710857,65351
2016-03-23,50.160000,50.169998,50.160000,50.169998,46.729492,34503
2016-03-24,50.169998,50.169998,50.160000,50.169998,46.729492,32518
2016-03-29,50.169998,50.180000,50.169998,50.169998,46.729492,36177
2016-03-30,50.189999,50.189999,50.180000,50.189999,46.748119,71214
2016-03-31,50.189999,50.189999,50.180000,50.189999,46.748119,37771
2016-04-01,50.090000,50.099998,50.080002,50.099998,46.762440,44779
2016-04-04,50.090000,50.099998,50.090000,50.090000,46.753120,24514
2016-04-05,50.090000,50.099998,50.090000,50.090000,46.753120,64699
2016-04-06,50.099998,50.110001,50.090000,50.110001,46.771774,45194
2016-04-07,50.110001,50.110001,50.099998,50.099998,46.762440,147614
2016-04-08,50.099998,50.119999,50.099998,50.110001,46.771774,235859
2016-04-11,50.119999,50.119999,50.110001,50.110001,46.771774,45776
2016-04-12,50.119999,50.130001,50.110001,50.130001,46.790455,61956
2016-04-13,50.119999,50.130001,50.119999,50.130001,46.790455,91445
2016-04-14,50.130001,50.130001,50.119999,50.119999,46.781109,145659
2016-04-15,50.139999,50.139999,50.130001,50.130001,46.790455,54385
2016-04-18,50.150002,50.150002,50.139999,50.150002,46.809105,48808
2016-04-19,50.150002,50.150002,50.139999,50.139999,46.799767,83723
2016-04-20,50.139999,50.150002,50.139999,50.150002,46.809105,55003
2016-04-21,50.150002,50.160000,50.150002,50.160000,46.818447,38074
2016-04-22,50.160000,50.160000,50.150002,50.160000,46.818447,52790
2016-04-26,50.160000,50.169998,50.160000,50.169998,46.827778,54153
2016-04-27,50.160000,50.180000,50.160000,50.180000,46.837116,24542
2016-04-28,50.180000,50.180000,50.169998,50.180000,46.837116,42477
2016-04-29,50.180000,50.180000,50.169998,50.180000,46.837116,26103
2016-05-02,50.080002,50.090000,50.080002,50.080002,46.743763,52868
2016-05-03,50.099998,50.099998,50.080002,50.090000,46.753120,40295
2016-05-04,50.099998,50.099998,50.090000,50.099998,46.762440,15551
2016-05-05,50.099998,50.110001,50.090000,50.110001,46.771774,28287
2016-05-06,50.119999,50.119999,50.099998,50.110001,46.771774,11596
2016-05-09,50.119999,50.119999,50.110001,50.119999,46.781109,60166
2016-05-10,50.119999,50.119999,50.110001,50.119999,46.781109,48021
2016-05-11,50.110001,50.119999,50.110001,50.110001,46.771774,42408
2016-05-12,50.119999,50.130001,50.119999,50.130001,46.790455,55261
2016-05-13,50.139999,50.139999,50.119999,50.130001,46.790455,133044
2016-05-16,50.139999,50.150002,50.130001,50.130001,46.790455,52595
2016-05-17,50.139999,50.150002,50.130001,50.150002,46.809105,20064
2016-05-18,50.139999,50.150002,50.130001,50.150002,46.809105,70179
2016-05-19,50.150002,50.160000,50.139999,50.139999,46.799767,25845
2016-05-20,50.150002,50.160000,50.139999,50.139999,46.799767,24283
2016-05-23,50.150002,50.160000,50.139999,50.139999,46.799767,235073
2016-05-24,50.150002,50.160000,50.139999,50.139999,46.799767,65563
2016-05-25,50.160000,50.169998,50.150002,50.150002,46.809105,29092
2016-05-26,50.169998,50.169998,50.160000,50.160000,46.818447,64871
2016-05-27,50.160000,50.180000,50.160000,50.180000,46.837116,79602
2016-05-30,50.180000,50.180000,50.169998,50.180000,46.837116,115501
2016-05-31,50.169998,50.180000,50.169998,50.180000,46.837116,50859
2016-06-01,50.080002,50.090000,50.070000,50.080002,46.743763,242572
2016-06-02,50.080002,50.090000,50.080002,50.090000,46.753120,94309
2016-06-03,50.090000,50.090000,50.080002,50.080002,46.743763,100966
2016-06-06,50.099998,50.099998,50.090000,50.090000,46.753120,54867
2016-06-07,50.099998,50.110001,50.090000,50.110001,46.771774,47301
2016-06-08,50.110001,50.110001,50.099998,50.099998,46.762440,63291
2016-06-09,50.110001,50.110001,50.099998,50.099998,46.762440,21458
2016-06-10,50.110001,50.119999,50.099998,50.099998,46.762440,120118
2016-06-14,50.119999,50.130001,50.119999,50.119999,46.781109,124392
2016-06-15,50.119999,50.130001,50.119999,50.119999,46.781109,89476
2016-06-16,50.130001,50.139999,50.119999,50.119999,46.781109,24161
2016-06-17,50.139999,50.150002,50.130001,50.150002,46.809105,324533
2016-06-20,50.139999,50.150002,50.139999,50.139999,46.799767,94489
2016-06-21,50.150002,50.150002,50.139999,50.139999,46.799767,62866
2016-06-22,50.139999,50.150002,50.139999,50.139999,46.799767,41636
2016-06-23,50.150002,50.160000,50.150002,50.160000,46.818447,141437
2016-06-24,50.150002,50.160000,50.150002,50.150002,46.809105,79383
2016-06-27,50.160000,50.169998,50.160000,50.160000,46.818447,121921
2016-06-28,50.160000,50.169998,50.160000,50.160000,46.818447,172293
2016-06-29,50.169998,50.180000,50.160000,50.160000,46.818447,82679
2016-06-30,50.180000,50.180000,50.169998,50.169998,46.827778,81432
2016-07-01,50.090000,50.090000,50.080002,50.080002,46.831070,63641
2016-07-04,50.099998,50.099998,50.090000,50.090000,46.840427,90973
2016-07-05,50.099998,50.099998,50.090000,50.090000,46.840427,710941
2016-07-06,50.090000,50.110001,50.090000,50.090000,46.840427,303448
2016-07-07,50.099998,50.110001,50.099998,50.110001,46.859135,92489
2016-07-08,50.110001,50.110001,50.099998,50.110001,46.859135,37872
2016-07-11,50.110001,50.119999,50.110001,50.119999,46.868481,66363
2016-07-12,50.110001,50.119999,50.110001,50.110001,46.859135,97070
2016-07-13,50.119999,50.119999,50.110001,50.110001,46.859135,167871
2016-07-14,50.119999,50.130001,50.119999,50.119999,46.868481,58318
2016-07-15,50.130001,50.130001,50.119999,50.119999,46.868481,145102
2016-07-18,50.130001,50.139999,50.130001,50.139999,46.887180,104709
2016-07-19,50.130001,50.139999,50.130001,50.139999,46.887180,80549
2016-07-20,50.130001,50.139999,50.130001,50.139999,46.887180,31582
2016-07-21,50.139999,50.150002,50.139999,50.150002,46.896542,186060
2016-07-22,50.150002,50.150002,50.139999,50.139999,46.887180,86081
2016-07-25,50.150002,50.160000,50.150002,50.150002,46.896542,229555
2016-07-26,50.160000,50.160000,50.150002,50.160000,46.905891,71417
2016-07-27,50.169998,50.169998,50.160000,50.160000,46.905891,306916
2016-07-28,50.169998,50.169998,50.160000,50.169998,46.915234,31420
2016-07-29,50.169998,50.180000,50.160000,50.160000,46.905891,84919
2016-08-01,50.169998,50.180000,50.169998,50.180000,46.924587,121437
2016-08-02,50.080002,50.090000,50.080002,50.080002,46.923748,132519
2016-08-03,50.090000,50.090000,50.080002,50.080002,46.923748,28397
2016-08-04,50.080002,50.090000,50.080002,50.080002,46.923748,40509
2016-08-05,50.080002,50.090000,50.080002,50.080002,46.923748,62007
2016-08-08,50.090000,50.099998,50.090000,50.099998,46.942490,23600
2016-08-09,50.099998,50.099998,50.090000,50.099998,46.942490,136339
2016-08-10,50.099998,50.110001,50.099998,50.110001,46.951862,41768
2016-08-11,50.099998,50.110001,50.099998,50.099998,46.942490,200542
2016-08-12,50.099998,50.110001,50.099998,50.110001,46.951862,177616
2016-08-15,50.110001,50.119999,50.110001,50.119999,46.961224,71346
2016-08-16,50.119999,50.119999,50.110001,50.119999,46.961224,47530
2016-08-17,50.119999,50.130001,50.119999,50.119999,46.961224,1670642
2016-08-18,50.119999,50.130001,50.119999,50.130001,46.970608,13238
2016-08-19,50.130001,50.130001,50.119999,50.119999,46.961224,57469
2016-08-22,50.130001,50.139999,50.130001,50.139999,46.979965,127296
2016-08-23,50.139999,50.139999,50.130001,50.139999,46.979965,120719
2016-08-24,50.130001,50.139999,50.130001,50.139999,46.979965,77813
2016-08-25,50.139999,50.150002,50.139999,50.150002,46.989361,21141
2016-08-26,50.139999,50.150002,50.139999,50.150002,46.989361,48064
2016-08-29,50.150002,50.160000,50.150002,50.150002,46.989361,193513
2016-08-30,50.150002,50.160000,50.150002,50.150002,46.989361,57451
2016-08-31,50.160000,50.160000,50.150002,50.150002,46.989361,72525
2016-09-01,50.090000,50.090000,50.080002,50.090000,47.011059,37341
2016-09-02,50.080002,50.090000,50.080002,50.080002,47.001667,22300
2016-09-05,50.090000,50.099998,50.090000,50.090000,47.011059,206739
2016-09-06,50.090000,50.099998,50.090000,50.090000,47.011059,134769
2016-09-07,50.090000,50.099998,50.090000,50.090000,47.011059,44271
2016-09-08,50.090000,50.099998,50.090000,50.099998,47.020432,21899
2016-09-09,50.099998,50.110001,50.099998,50.099998,47.020432,53564
2016-09-12,50.110001,50.119999,50.110001,50.110001,47.029831,79742
2016-09-13,50.110001,50.119999,50.110001,50.119999,47.039207,149456
2016-09-14,50.119999,50.119999,50.110001,50.119999,47.039207,165108
2016-09-15,50.119999,50.119999,50.110001,50.119999,47.039207,74420
2016-09-16,50.119999,50.130001,50.119999,50.119999,47.039207,37658
2016-09-19,50.130001,50.130001,50.119999,50.130001,47.048595,14790
2016-09-20,50.139999,50.139999,50.130001,50.139999,47.057983,36653
2016-09-21,50.139999,50.139999,50.130001,50.139999,47.057983,30411
2016-09-22,50.130001,50.139999,50.130001,50.139999,47.057983,45869
2016-09-23,50.139999,50.150002,50.139999,50.139999,47.057983,47995
2016-09-26,50.150002,50.150002,50.139999,50.139999,47.057983,35376
2016-09-27,50.150002,50.160000,50.150002,50.160000,47.076744,30218
2016-09-28,50.150002,50.160000,50.150002,50.150002,47.067368,76850
2016-09-29,50.150002,50.160000,50.150002,50.160000,47.076744,128166
2016-09-30,50.160000,50.160000,50.150002,50.160000,47.076744,37047
2016-10-03,50.169998,50.169998,50.160000,50.169998,47.086143,17448
2016-10-04,50.080002,50.080002,50.070000,50.080002,47.087769,45123
2016-10-05,50.080002,50.090000,50.080002,50.080002,47.087769,14598
2016-10-06,50.090000,50.090000,50.080002,50.090000,47.097172,50197
2016-10-07,50.080002,50.090000,50.080002,50.080002,47.087769,56672
2016-10-10,50.099998,50.099998,50.090000,50.099998,47.106583,24712
2016-10-11,50.099998,50.099998,50.090000,50.099998,47.106583,30961
2016-10-12,50.110001,50.110001,50.099998,50.099998,47.106583,42026
2016-10-13,50.110001,50.110001,50.099998,50.099998,47.106583,68053
2016-10-14,50.099998,50.110001,50.099998,50.110001,47.115990,207391
2016-10-17,50.119999,50.119999,50.110001,50.119999,47.125397,18485
2016-10-18,50.110001,50.119999,50.110001,50.119999,47.125397,67109
2016-10-19,50.119999,50.130001,50.119999,50.119999,47.125397,58996
2016-10-20,50.130001,50.130001,50.119999,50.119999,47.125397,303372
2016-10-21,50.130001,50.130001,50.119999,50.130001,47.134792,47268
2016-10-24,50.139999,50.139999,50.130001,50.139999,47.144203,85627
2016-10-25,50.139999,50.139999,50.130001,50.130001,47.134792,47889
2016-10-26,50.139999,50.139999,50.130001,50.130001,47.134792,40770
2016-10-27,50.139999,50.150002,50.139999,50.139999,47.144203,35964
2016-10-28,50.139999,50.150002,50.139999,50.150002,47.153599,232333
2016-10-31,50.150002,50.160000,50.150002,50.150002,47.153599,196154
2016-11-01,50.160000,50.160000,50.150002,50.150002,47.153599,55179
2016-11-02,50.080002,50.080002,50.070000,50.080002,47.164165,84170
2016-11-03,50.080002,50.090000,50.080002,50.090000,47.173592,295945
2016-11-04,50.080002,50.090000,50.080002,50.080002,47.164165,65413
2016-11-07,50.090000,50.099998,50.090000,50.099998,47.183010,45958
2016-11-08,50.090000,50.099998,50.090000,50.099998,47.183010,65476
2016-11-09,50.090000,50.099998,50.090000,50.090000,47.173592,16156
2016-11-10,50.110001,50.110001,50.099998,50.099998,47.183010,286048
2016-11-11,50.110001,50.110001,50.099998,50.099998,47.183010,25802
2016-11-14,50.110001,50.119999,50.110001,50.119999,47.201843,33119
2016-11-15,50.119999,50.119999,50.110001,50.110001,47.192440,88434
2016-11-16,50.119999,50.119999,50.110001,50.110001,47.192440,360966
2016-11-17,50.119999,50.130001,50.110001,50.119999,47.201843,28410
2016-11-18,50.130001,50.130001,50.119999,50.119999,47.201843,35306
2016-11-21,50.119999,50.139999,50.119999,50.139999,47.220688,268931
2016-11-22,50.130001,50.139999,50.130001,50.139999,47.220688,78621
2016-11-23,50.139999,50.139999,50.130001,50.139999,47.220688,97509
2016-11-24,50.139999,50.150002,50.130001,50.139999,47.220688,92184
2016-11-25,50.150002,50.150002,50.139999,50.150002,47.230099,51689
2016-11-28,50.150002,50.160000,50.150002,50.160000,47.239513,63996
2016-11-29,50.150002,50.160000,50.150002,50.150002,47.230099,107296
2016-11-30,50.160000,50.160000,50.150002,50.150002,47.230099,55260
2016-12-01,50.080002,50.080002,50.070000,50.070000,47.230183,490254
2016-12-02,50.090000,50.090000,50.080002,50.090000,47.249062,128576
2016-12-05,50.090000,50.090000,50.080002,50.090000,47.249062,20458
2016-12-06,50.090000,50.099998,50.090000,50.099998,47.258495,38877
2016-12-07,50.099998,50.099998,50.090000,50.099998,47.258495,27508
2016-12-08,50.099998,50.099998,50.090000,50.099998,47.258495,54176
2016-12-09,50.099998,50.110001,50.090000,50.099998,47.258495,45113
2016-12-12,50.099998,50.110001,50.099998,50.110001,47.267941,42494
2016-12-13,50.110001,50.119999,50.110001,50.119999,47.277374,47185
2016-12-14,50.110001,50.119999,50.110001,50.119999,47.277374,113009
2016-12-15,50.119999,50.119999,50.110001,50.119999,47.277374,52331
2016-12-16,50.110001,50.130001,50.110001,50.130001,47.286797,17910
2016-12-19,50.119999,50.130001,50.119999,50.130001,47.286797,42638
2016-12-20,50.130001,50.139999,50.119999,50.139999,47.296234,357783
2016-12-21,50.139999,50.139999,50.130001,50.139999,47.296234,46114
2016-12-22,50.139999,50.139999,50.130001,50.139999,47.296234,99112
2016-12-23,50.130001,50.150002,50.130001,50.139999,47.296234,89365
2016-12-28,50.160000,50.160000,50.150002,50.150002,47.305668,12341
2016-12-29,50.160000,50.160000,50.150002,50.160000,47.315098,3663
2016-12-30,50.160000,50.169998,50.150002,50.150002,47.305668,8532
2017-01-03,50.090000,50.090000,50.080002,50.090000,47.328259,85284
2017-01-04,50.090000,50.099998,50.080002,50.099998,47.337708,106805
2017-01-05,50.090000,50.099998,50.090000,50.099998,47.337708,12166
2017-01-06,50.090000,50.099998,50.090000,50.099998,47.337708,54947
2017-01-09,50.099998,50.110001,50.099998,50.110001,47.347168,31484
2017-01-10,50.110001,50.110001,50.099998,50.110001,47.347168,10829
2017-01-11,50.110001,50.119999,50.099998,50.119999,47.356606,79898
2017-01-12,50.119999,50.119999,50.110001,50.119999,47.356606,35482
2017-01-13,50.110001,50.119999,50.110001,50.119999,47.356606,83911
2017-01-16,50.119999,50.130001,50.119999,50.119999,47.356606,36088
2017-01-17,50.119999,50.130001,50.119999,50.130001,47.366055,32075
2017-01-18,50.130001,50.139999,50.119999,50.139999,47.375519,152414
2017-01-19,50.139999,50.139999,50.130001,50.130001,47.366055,357746
2017-01-20,50.130001,50.139999,50.130001,50.130001,47.366055,62036
2017-01-23,50.139999,50.150002,50.139999,50.139999,47.375519,94561
2017-01-24,50.139999,50.150002,50.139999,50.150002,47.384960,60960
2017-01-25,50.139999,50.150002,50.139999,50.139999,47.375519,43911
2017-01-27,50.150002,50.160000,50.150002,50.160000,47.394409,39748
2017-01-30,50.150002,50.169998,50.150002,50.160000,47.394409,30204
2017-01-31,50.169998,50.169998,50.160000,50.160000,47.394409,55003
2017-02-01,50.080002,50.080002,50.070000,50.070000,47.393719,72293
2017-02-02,50.090000,50.090000,50.080002,50.080002,47.403191,45798
